,raw_text,label
6836,"200000 people turned up at in Bolpur for its famed 
",neutral
6837,"7 coaches of Meerut-Lucknow Rajya Rani Express derail near Rampur, Uttar Pradesh VIDEO: 
",neutral
6838,@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista,neutral
6839,"Govt's latest: no then no for school kids. 
",neutral
6840,"Over the weekend, @Apple sold more than 4,000,000 iPhones. That’s about 16 iPhones sold every second.",neutral
6841,Waiting on line @Apple store at west 14th Street.,neutral
6842,"Urban growth threatens kidneys -- that are world's largest waste recycling system. 
",neutral
6843,"Modi as adopted son, snaps, check on hospitals, pay hike plan, and more. Also in epaper. 
",neutral
6844,I love @apple & I love my phone.. but ever since this damn update my texts keep saying they're full when there are none & that's a PROBLEM!!,neutral
6845,so #twitter who wants to buy me #lunch?,neutral
6846,"Australia, US clash over immigration; puts India on hold. 
",neutral
6847,"Court directs BSF to allow trooper Tej Bahadur's wife to meet him
",neutral
6848,"AIADMK expels after Supreme Court ruling knocks out of CM race. 
",neutral
6849,"Regimes changes. Bullying of police officers does not. 
",neutral
6850,"is it just me or do other people miss the iPod symbol on the iPhone? I had the first iPod, it's what I relate to @apple #ios5 #nostalgia",neutral
6851,"l reaches Raj Bhavan in to tender resignation as UP CM 
",neutral
6852,RT @FierceCIO: What happens to #Skype now that it is officially #Microsoft's? http://t.co/9FzSH0RY $MSFT,neutral
6853,RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs family.Today we lost a Giant who will be missed even by those who  ...,neutral
6854,#google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/YLRL4lZy,neutral
6855,"@reddclay81 Well then!

P.S. Did you respond so fast because of @Apple 's #iOS5 ?",neutral
6856,RT @AmySimendinger: @rachiecrewz dude you can't just makeup your own fucking hashtags...learn how to use #twitter,neutral
6857,@SincerelytiGG_ I guess dat wat #twitter does lol,neutral
6858,Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft,neutral
6859,@Apple very disappointed Hogwarts not choice on world clock on iPhone,neutral
6860,#Twitter off! See ya :D @justinbieber Love u and have #SweetDreams. ♥,neutral
6861,Follow your interests #twitter,neutral
6862,RT @FaithMcNally: @RhiannaRaee hanging @apple in tacoma listening to the beatles!,neutral
6863,Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple,neutral
6864,@obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk,neutral
6865,#google #galaxy #nexus intro video #samsung #ICS #android #4 http://t.co/tOGMpP8I,neutral
6866,"Log off #Facebook On #Twitter , But I Think i'm bout to going to sleep...",neutral
6867,@ZackSiam you just might be the most influential man in the #twitter universe,neutral
6868,"Thanks 2 my new #Twitter connections! @ecogreenvalet1,@brunodgama,@inez260,@moniqueprothero,@leviti09,@ChristyJBPL,@TonyMicheal, Chk Em Out!",neutral
6869,@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s,neutral
6870,@ShawnWildermuth  #gates #ballmer #nightAtTheRoxbury #microsoft That is so wild!,neutral
6871,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23,neutral
6872,"@MrRobinson ""hard for"" balms ""to get excited over Android phones"" because #Microsoft isn't collecting enough royalties yet. #isaidit",neutral
6873,"RT @sholliman: #SIGSource #Microsoft's Tami Reller says get on the bus and if you don't want to be on the bus, get off the road.",neutral
6874,"UGC proposes 20% pay hike for college teachers. 
",neutral
6875,#Microsoft Turns Your Body Into A Touchscreen @PSFK: http://t.co/GMT9sLfN via @AddThis,neutral
6876,"Loving these names. ""@Google Chases @Apple With Ice Cream Sandwich"" - http://t.co/u3LchmGD #mobile",neutral
6877,"Resistance to in Trumpland is nothing citizenry can yet match. 
",neutral
6878,@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it.,neutral
6879,"Uttar Pradesh (leads/trends) 103/for03 55 26 18 Others for 
",neutral
6880,20 min line @apple store @short pump.,neutral
6881,"Gonna Crash Out Pretty Tired, Night #Twitter&lt;3",neutral
6882,"AHHHH!!!!! FUCK IT!!! Goodnight!!
#twitter",neutral
6883,I can live without facebook. just #twitter and #tumblr and #youtube proven and tested. LOL give me back my facebook nowww! LOL,neutral
6884,"That Huge AOL, Yahoo, And Microsoft Ad-Selling Deal Isn't Done Yet (AOL, MSFT, YHOO) http://t.co/Vj678HK3 #apple #microsoft",neutral
6885,who the hell is #ambercole?? i dont feel like i care enough to #google this bitch so ill ask you guys!,neutral
6886,#Breakfast at #Microsoft with #PMs in SF 10/25: http://t.co/JXpUVecS,neutral
6887,"Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.co/KnmpXSW0",neutral
6888,#LOL #google http://t.co/aeJ1Vrgj,neutral
6889,Microsoft Roslyn CTP is finally out...Check it out http://t.co/cSTAnsLF #roslyn #visualstudio #compiler #csharp #net #microsoft,neutral
6890,Right. Migrate from older mbp to imac using ethernet not firewire. Thanks Drew for saving me some $. @apple http://t.co/IAHHaGXy,neutral
6891,RT @The_Victor2 HoloDesk: #Microsoft unveils technology that's one step closer to human/digital interaction. http://t.co/oP379ycF #hardware,neutral
6892,"#SteveBallmer just called me a ""Computer Scientist"" :) http://t.co/u1zmU9Ih #Microsoft #Android",neutral
6893,"ED issues notice to for violation of provisions to the tune of Rs 73 crore in IPL.
",neutral
6894,"44 days of extreme That's the prediction for 
",neutral
6895,"Killed in deaths in not girl after all. And more. Also in epaper. 
",neutral
6896,"Why the PM may hang out, but you should not. 
",neutral
6897,"What? No ""one more thing!"" ? #Samsung #Google #Nexus",neutral
6898,62 Ways to Use #Twitter for Business: http://t.co/jYXK7OkC #tweets #socialmedia,neutral
6899,"Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again, any time I click the ball it acts like a left click. @Apple",neutral
6900,Bout to tweet about tweeting #twitter #Seahawkswag,neutral
6901,@notch Minecraft Mobile was just mentioned by #Google while they were demoing ICS on the Nexus Prime!,neutral
6902,Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter,neutral
6903,My #twitter age is 2 years 0 days 3 hours 31 minutes 17 seconds. Find out yours at http://t.co/xNCmtWWb #twittertime,neutral
6904,@brady I am surprised @apple did not think of/anticipate that......,neutral
6905,Hall Pass had me rolling...... @Apple bee's lookin for nookie really,neutral
6906,"Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/o35vv1wt",neutral
6907,"SC to hear various petitions on the Constitutional legitimacy of today 
",neutral
6908,On Google+ then go here http://t.co/SxmLkaRR #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral
6909,New Galaxy Nexus: Hardware Improvements -  Camera captures 1080p video #nexus #samsung #google #android bit.ly/nEJbyE,neutral
6910,@Motorola is the Best Android-powered company that is going against @Apple.,neutral
6911,@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.,neutral
6912,"How boss quit, caution on loan waivers, arson on film sets, and more. Also in epaper. 
",neutral
6913,Developers: Let Microsoft Market Your App for Windows Phone http://t.co/QZUqhCxx #wp7 #wp7dev #windowsphone #Microsoft #Marketplace,neutral
6914,"@LOvely_MsToya relaxin, my mind! And #twitter",neutral
6915,@apple please bring back the old Siri app for us old school iPhone 3 users!,neutral
6916,"#Android #Google Ice Cream Sandwich Is Finally Official, And Here's What To Expect http://t.co/Wxhb8JXO #DhilipSiva",neutral
6917,@APPLE freaks is Siri available for Iphone 4 yet?,neutral
6918,"On heartland lab. 
",neutral
6919,"Man seen tied to army jeep in video from JK identified, while the unit involved was PTI, quoting officials
",neutral
6920,My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime,neutral
6921,"Mukul Kesavan on BCCI and the curious case of versus Steve Smith. 
",neutral
6922,... and we were just told what a #microsoft minute is: it is 95 sconds + 1 second which is from 1 to 10 minutes. :),neutral
6923,So apparently that's not the correct @apple,neutral
6924,"India using to tackle insurgents. 
",neutral
6925,Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft,neutral
6926,"Modi promises early deal. But... 
",neutral
6927,Thanks @apple my girlfriend likes #siri more than me now.,neutral
6928,@dwtalker that's some tough competition right there http://t.co/XP9LhjpR #TechWar #Google #Facebook #Apple #Amazon,neutral
6929,Good Night #Twitter.,neutral
6930,Yeni Galaxy Nexus - http://t.co/QZcbA4Bx #google #galaxynexus,neutral
6931,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/nDRpciY9 #PampersHelloApps",neutral
6932,"Ballmer Feels Lucky Microsoft Didn't Buy Yahoo in 2008, http://t.co/mPZoilRs #microsoft",neutral
6933,groupies follow me like #twitter.....lol jk,neutral
6934,Open Virtualization Format adopted by #VMware #Microsoft and #Citrix. How come no mention for open source leader #RedHat? #vmworld #SEC1802,neutral
6935,#Google has been released #Android 4.0 platform http://t.co/mvdCD0v8,neutral
6936,"Did the Supreme Court chicken out while deciding on 
",neutral
6937,"#Job #ICT System Engineer (m/w): planova human capital ag, Luzern http://t.co/2PJo4Dqr #Microsoft #IT",neutral
6938,"RT @SharonHayes: Top 50 #Twitter Acronyms, Abbreviations and Initialisms http://t.co/nEqHcJsY  /via @ruhanirabin",neutral
6939,Interesting times when increasing your revenue from $20B to $28B in a recession is considered a disappointment. @apple,neutral
6940,Project Greenwich 2 be released by #Microsoft Research lets people curate their own personal history http://t.co/ocre5FwU,neutral
6941,Hey @apple why is Siri not available for the Mac?,neutral
6942,"#Microsoft CEO Steve Ballmer on Not Buying #Yahoo : “Sometimes, You’re Lucky” http://t.co/WMCXWysh",neutral
6943,"Air India to tighten security at Mumbai  Pune as threatens to stall airline's operations there. 
",neutral
6944,Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU,neutral
6945,Galaxy Nexus Vs iPhone 4S: Which smartphone wins? http://t.co/bF6QUCwt via @productreviews #galaxynexus #iphone4s #google #apple #ics,neutral
6946,RT @jldavid: iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple),neutral
6947,@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS,neutral
6948,"Following dear #Microsoft CEO's logic, 550,000 #Android devices activated each day NEED to belong to computer scientists. I am enlightened!!",neutral
6949,"Some diplomats worry over choice of as chief minister. 
",neutral
6950,#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn,neutral
6951,Video: SIRI also gets angry. http://t.co/Xx1chZbN  @chrisvoss @apple #apple #siri #iphone4S #Ai,neutral
6952,"RT @NeowinFeed: Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/nwMbseVm #neowin",neutral
6953,"Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps",neutral
6954,"...now with Siri were talking to our iPhones... how will we ever know if people are really truly crazy? :P 
#iphone4s #Siri #apple @apple",neutral
6955,"Mettur legislator Semmalai joins CM camp.
",neutral
6956,Google Galaxy Nexus http://t.co/vWpuA2gt #google #galaxynexus #android #ICS,neutral
6957,@Blackberry -vs- @Apple iPhone?,neutral
6958,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25,neutral
6959,#EEDAR report: half of HD console owners buying #DLC http://t.co/5tO4bS31 #business #microsoft #pc #playstation,neutral
6960,"Nadu Governor invites Edappadi K to form government at the earliest.
",neutral
6961,Hey @Apple - need more servers for Siri traffic?  I'm sure Google can help you out with that...,neutral
6962,Whats a good #twitter ap for #iOS that links to #FB accounts to post links? #help,neutral
6963,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/YLlITFAt",neutral
6964,"In Lucknow, the famed has to conform. 
",neutral
6965,"Javadekar backs restrictive research entry, student stir to intensify- strike today 
",neutral
6966,"Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone",neutral
6967,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me,neutral
6968,@apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11,neutral
6969,RT @ScottRockHill: #MIcrosoft Launches Reseller RewardHub for Resllers http://t.co/scPUl9Yz,neutral
6970,"Even at $2.17m, was within budget, Sanjiv Goenka tells 
",neutral
6971,Can someone explain to me how the hell iMessage differs from a text message? @Apple,neutral
6972,"Haryana peasants demand justice for right to cattle trade. 
",neutral
6973,@samsung and @apple never rest as they battle in court yet again over tablets.(not the pills),neutral
6974,#google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawadosa #android,neutral
6975,GN #Twitter.......z.z.z.z.z.z Z  Z z z z,neutral
